,24hr growth,link,logo,marketcap,name,price,symbol,time,trading volume
240,0.66%,/currencies/attila,,67250061,Attila,0.149318,ATT,20201110182810,"$407,353"
241,3.55%,/currencies/nest-protocol,,64171598,NEST Protocol,0.036695,NEST,20201110182810,"$30,238,767"
242,0.33%,/currencies/mobilian-coin,,63992848,Mobilian Coin,0.553939,MBN,20201110182810,"$2,152,054"
243,8.15%,/currencies/baer-chain,,63963428,Baer Chain,0.367606,BRC,20201110182810,"$3,654"
244,1.46%,/currencies/huobi-btc,,62616705,Huobi BTC,13017.58,HBTC,20201110182810,$0
245,15.19%,/currencies/everus,,61116383,Everus,0.131214,EVR,20201110182810,"$64,825"
246,0.02%,/currencies/neutrino-usd,,61000729,Neutrino USD,0.995299,USDN,20201110182810,"$2,975,000"
247,1.77%,/currencies/centrality,,59148306,Centrality,0.050057,CENNZ,20201110182810,"$947,730"
248,0.41%,/currencies/joule,,58823888,Joule,0.058213,JUL,20201110182810,$0
249,0.71%,/currencies/wbnb,,55249895,Wrapped BNB,28.18,WBNB,20201110182810,$0
250,0.06%,/currencies/math,,54708664,MATH,0.480825,MATH,20201110182810,"$318,427"
251,2.95%,/currencies/darma-cash,,54452692,Darma Cash,0.258803,DMCH,20201110182810,"$302,449"
252,8.65%,/currencies/greenpower,,53467333,GreenPower,0.016545,GRN,20201110182810,"$1,108"
253,5.38%,/currencies/bithao,,51487646,Bithao,1.60,BHAO,20201110182810,"$20,427,579"
254,0.14%,/currencies/mimblewimblecoin,,51051195,MimbleWimbleCoin,4.79,MWC,20201110182810,"$465,942"
255,6.84%,/currencies/whitecoin,,46316133,WhiteCoin,0.185129,XWC,20201110182810,"$52,024"
256,13.54%,/currencies/keep-network,,46333770,Keep Network,0.213600,KEEP,20201110182810,"$791,580"
257,0.52%,/currencies/axel,,44906812,AXEL,0.171937,AXEL,20201110182810,"$388,347"
258,0.69%,/currencies/breezecoin,,44474369,Breezecoin,0.444744,BRZE,20201110182810,"$25,232"
259,10.50%,/currencies/tap,,43964280,Tap,0.035688,XTP,20201110182810,"$229,552"
260,21.43%,/currencies/bankera,,41481498,Bankera,0.001685,BNK,20201110182810,"$49,912"
261,7.71%,/currencies/nervenetwork,,40040256,NerveNetwork,0.158694,NVT,20201110182810,"$568,537"
262,3.05%,/currencies/rocket-pool,,40019831,Rocket Pool,3.89,RPL,20201110182810,"$1,339,825"
263,28.37%,/currencies/titanswap,,39320888,TitanSwap,0.736289,TITAN,20201110182810,"$8,159,824"
264,0.12%,/currencies/xenioscoin,,38443055,XeniosCoin,0.504006,XNC,20201110182810,"$82,317"
265,2.94%,/currencies/btu-protocol,,38205629,BTU Protocol,0.424439,BTU,20201110182810,"$81,442"
266,12.68%,/currencies/cryptoindex-com-100,,37476932,Cryptoindex.com 100,0.600501,CIX100,20201110182810,"$23,595"
267,1.31%,/currencies/cvault-finance,,36554355,cVault.finance,3655.44,CORE,20201110182810,"$4,647,675"
268,0.16%,/currencies/mstable-usd,,36505022,mStable USD,0.999481,MUSD,20201110182810,"$735,890"
269,8.28%,/currencies/kin,,34690567,Kin,0.000023,KIN,20201110182810,"$24,493"
270,2.48%,/currencies/harvest-finance,,34667403,Harvest Finance,122.97,FARM,20201110182810,"$1,768,106"
271,11.66%,/currencies/vestchain,,34273899,VestChain,0.005668,VEST,20201110182810,"$11,809"
272,2.40%,/currencies/helleniccoin,,33915481,Hellenic Coin,0.485349,HNC,20201110182810,"$55,085"
273,0.08%,/currencies/livepeer,,33852686,Livepeer,1.62,LPT,20201110182810,"$79,639"
274,4.10%,/currencies/swingby,,33399360,Swingby,0.037954,SWINGBY,20201110182810,"$321,954"
275,4.84%,/currencies/s4fe,,31821300,S4FE,0.035542,S4F,20201110182810,"$305,815"
276,1.36%,/currencies/metaverse-dualchain-network-architecture,,30759219,Metaverse Dualchain Network Architecture,0.001575,DNA,20201110182810,"$820,054"
277,0.76%,/currencies/amp,,30342767,Amp,0.003429,AMP,20201110182810,"$139,205"
278,0.65%,/currencies/playfuel,,29944824,PlayFuel,0.059890,PLF,20201110182810,"$3,871,760"
279,0.03%,/currencies/uni-coin,,29916568,UNI COIN,0.498531,UNI,20201110182810,$0
280,2.93%,/currencies/ultiledger,,29579162,Ultiledger,0.012641,ULT,20201110182810,"$837,124"
281,10.63%,/currencies/orbit-chain,,29122608,Orbit Chain,0.063935,ORC,20201110182810,"$1,033,216"
282,4.52%,/currencies/troy,,28954771,TROY,0.002992,TROY,20201110182810,"$989,564"
283,2.47%,/currencies/nexxo,,28730977,Nexxo,0.133847,NEXXO,20201110182810,"$190,570"
284,0.08%,/currencies/usdk,,28570360,USDK,0.998961,USDK,20201110182810,"$37,695,542"
285,1.07%,/currencies/extstock-token,,28408261,ExtStock Token,0.047222,XT,20201110182810,$0
286,36.02%,/currencies/the-transfer-token,,27917672,The Transfer Token,1.06,TTT,20201110182810,"$776,967"
287,2.20%,/currencies/stem-cell-coin,,27803053,STEM CELL COIN,0.086706,SCC,20201110182810,"$66,498"
288,9.55%,/currencies/redd,,27758179,ReddCoin,0.000964,RDD,20201110182810,"$27,567"
289,2.47%,/currencies/c20,,26154952,CRYPTO20,0.647356,C20,20201110182810,"$6,687"
290,0.04%,/currencies/chimpion,,25990047,Chimpion,0.819168,BNANA,20201110182810,"$723,573"
291,17.05%,/currencies/yflink,,25595901,YF Link,510.75,YFL,20201110182810,"$886,688"
292,7.36%,/currencies/bitmax-token,,25554369,BitMax Token,0.038683,BTMX,20201110182810,"$2,513,033"
293,1.14%,/currencies/nucypher,,25524326,NuCypher,0.069078,NU,20201110182810,"$761,845"
294,9.76%,/currencies/idex,,25468328,IDEX,0.047416,IDEX,20201110182810,"$470,084"
295,1.73%,/currencies/agavecoin,,25432390,AgaveCoin,0.065108,AGVC,20201110182810,"$24,008"
296,12.77%,/currencies/flamingo,,25424546,Flamingo,0.169497,FLM,20201110182810,"$6,181,699"
297,10.13%,/currencies/the-sandbox,,25362879,The Sandbox,0.041764,SAND,20201110182810,"$5,300,264"
298,0.39%,/currencies/bonorum,,25315602,Bonorum,39.68,BONO,20201110182810,$408
299,14.81%,/currencies/mainframe,,25097557,Mainframe,0.002510,MFT,20201110182810,"$10,989,476"
300,0.34%,/currencies/bonorum,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5320.png""/>",25315789,Bonorum,39.68,BONO,20201110182827,$408
301,3.35%,/currencies/gxchain,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1750.png""/>",25108864,GXChain,0.358698,GXC,20201110182827,"$2,427,063"
302,10.83%,/currencies/trust-wallet-token,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/5964.png""/>",24972856,Trust Wallet Token,0.099523,TWT,20201110182827,"$827,207"
303,4.67%,/currencies/native-utility-token,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4033.png""/>",24449153,Native Utility Token,24.88,NUT,20201110182827,$338
304,2.87%,/currencies/bhex-token,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4281.png""/>",24477729,BHEX Token,0.125116,BHT,20201110182827,"$93,782"
305,16.04%,/currencies/haven-protocol,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2662.png""/>",24268164,Haven Protocol,1.75,XHV,20201110182827,"$1,073,679"
306,2.13%,/currencies/nectar,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2538.png""/>",23943390,Nectar,0.152005,NEC,20201110182827,"$2,537"
307,2.07%,/currencies/elitium,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3968.png""/>",23839408,Elitium,1.22,EUM,20201110182827,"$118,987"
308,7.26%,/currencies/keep3rv1,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/7535.png""/>",23593498,Keep3rV1,117.97,KP3R,20201110182827,"$12,539,245"
309,8.73%,/currencies/ripio-credit-network,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2096.png""/>",23409044,Ripio Credit Network,0.046044,RCN,20201110182827,"$291,230"
310,1.04%,/currencies/buggyra-coin-zero,,23385391,Buggyra Coin Zero,0.011630,BCZERO,20201110182827,"$4,053"
311,37.54%,/currencies/1irstcoin,,22109078,1irstcoin,0.632279,FST,20201110182827,"$43,002"
312,3.53%,/currencies/everipedia,,22788657,Everipedia,0.002379,IQ,20201110182827,"$1,723,659"
313,5.36%,/currencies/hashgard,,22786418,Hashgard,0.000230,GARD,20201110182827,"$90,398"
314,2.98%,/currencies/dad,,23821533,DAD,0.176978,DAD,20201110182827,"$32,201"
315,7.78%,/currencies/secret,,22665976,Secret,0.401909,SCRT,20201110182827,"$540,880"
316,13.89%,/currencies/zynecoin,,22658733,Zynecoin,1.02,ZYN,20201110182827,"$575,287"
317,9.48%,/currencies/nuls,,22622151,NULS,0.227190,NULS,20201110182827,"$5,970,064"
318,6.18%,/currencies/wom-protocol,,23044351,WOM Protocol,0.229966,WOM,20201110182827,"$1,348,512"
319,3.74%,/currencies/kardiachain,,22622348,KardiaChain,0.012927,KAI,20201110182827,"$159,630"
320,1.46%,/currencies/bloomzed-token,,22614964,Bloomzed Loyalty Club Ticket,0.595131,BLCT,20201110182827,"$10,535"
321,18.45%,/currencies/coti,,22650542,COTI,0.039875,COTI,20201110182827,"$5,498,159"
322,0.26%,/currencies/susd,,22475585,sUSD,0.998442,SUSD,20201110182827,"$13,810"
323,6.00%,/currencies/conun,,22451263,CONUN,0.007751,CON,20201110182827,"$740,196"
324,20.26%,/currencies/akropolis,,22524522,Akropolis,0.011286,AKRO,20201110182827,"$7,352,999"
325,1.31%,/currencies/bytecoin-bcn,,22509291,Bytecoin,0.000122,BCN,20201110182827,"$10,543"
326,16.19%,/currencies/parsiq,,22295253,PARSIQ,0.200543,PRQ,20201110182827,"$576,962"
327,30.28%,/currencies/basic,,21877290,BASIC,0.008148,BASIC,20201110182827,"$3,197,017"
328,10.80%,/currencies/cortex,,22046670,Cortex,0.088208,CTXC,20201110182827,"$5,688,970"
329,1.54%,/currencies/contracoin,,22255293,CONTRACOIN,0.847934,CTCN,20201110182827,"$38,235"
330,0.52%,/currencies/bosagora,,21834731,BOSAGORA,0.077395,BOA,20201110182827,"$227,130"
331,47.41%,/currencies/peepcoin,,21686125,PeepCoin,0.000153,PCN,20201110182827,$212
332,8.97%,/currencies/orion-protocol,,21621202,Orion Protocol,1.73,ORN,20201110182827,"$4,294,842"
333,1.47%,/currencies/vethor-token,,21466712,VeThor Token,0.000729,VTHO,20201110182827,"$2,637,495"
334,2.10%,/currencies/melon,,21522852,Melon,20.75,MLN,20201110182827,"$1,070,887"
335,5.17%,/currencies/darcio-ecosystem-coin,,21451031,Darico Ecosystem Coin,0.340458,DEC,20201110182827,$0
336,6.13%,/currencies/crypto-com,,21577458,MCO,1.37,MCO,20201110182827,"$15,862,972"
337,1.12%,/currencies/mx-token,,21265240,MX Token,0.140250,MX,20201110182827,"$1,089,581"
338,0.94%,/currencies/bora,,20839542,BORA,0.026632,BORA,20201110182827,"$1,234,993"
339,21.98%,/currencies/bzx-protocol,,20673478,bZx Protocol,0.147027,BZRX,20201110182827,"$9,075,667"
340,3.45%,/currencies/certik,,20704805,CertiK,0.922848,CTK,20201110182827,"$3,335,251"
341,4.42%,/currencies/sora,,20511518,Sora,58.60,XOR,20201110182827,"$871,298"
342,18.29%,/currencies/bluzelle,,20280479,Bluzelle,0.081067,BLZ,20201110182827,"$3,666,059"
343,11.33%,/currencies/xensor,,20278535,Xensor,0.004373,XSR,20201110182827,"$2,040,727"
344,41.37%,/currencies/tratin,,20200334,Tratin,0.000180,TRAT,20201110182827,$0
345,4.71%,/currencies/metal,,20144830,Metal,0.307138,MTL,20201110182827,"$1,930,991"
346,0.35%,/currencies/bigone-token,,19977544,BigONE Token,0.002114,ONE,20201110182827,"$2,965,527"
347,6.91%,/currencies/veruscoin,,19955207,VerusCoin,0.342640,VRSC,20201110182827,"$15,844"
348,3.88%,/currencies/erc20,,19881310,ERC20,0.017648,ERC20,20201110182827,"$166,712"
349,3.35%,/currencies/chainx,,19818106,ChainX,2.63,PCX,20201110182827,"$1,342,335"
350,14.23%,/currencies/quantstamp,,19832194,Quantstamp,0.027784,QSP,20201110182827,"$485,314"
351,16.60%,/currencies/dragonchain,,19858777,Dragonchain,0.053999,DRGN,20201110182827,"$78,058"
352,2.94%,/currencies/cindicator,,19360917,Cindicator,0.009680,CND,20201110182827,"$75,853"
353,6.87%,/currencies/celer-network,,19394414,Celer Network,0.004857,CELR,20201110182827,"$5,580,184"
354,11.32%,/currencies/loki,,19620370,Loki,0.380537,LOKI,20201110182827,"$189,571"
355,2.04%,/currencies/fnb-protocol,,19484335,FNB Protocol,0.008208,FNB,20201110182827,"$604,286"
356,1.41%,/currencies/obyte,,19434272,Obyte,25.79,GBYTE,20201110182827,"$9,036"
357,8.76%,/currencies/beam,,19378135,Beam,0.259152,BEAM,20201110182827,"$17,940,156"
358,0.45%,/currencies/dynamic-trading-rights,,19332885,Dynamic Trading Rights,0.011911,DTR,20201110182827,"$27,691"
359,2.63%,/currencies/newscrypto,,19236234,Newscrypto,0.201991,NWC,20201110182827,"$650,419"
360,53.57%,/currencies/stakenet,,19189812,Stakenet,0.177165,XSN,20201110182827,$0
361,39.70%,/currencies/bdcc-bitica-coin,,19888374,BDCC Bitica COIN,5.34,BDCC,20201110182827,"$4,159,576"
362,14.42%,/currencies/arpa-chain,,18954463,ARPA Chain,0.019756,ARPA,20201110182827,"$7,372,881"
363,4.69%,/currencies/nimiq,,19007403,Nimiq,0.002771,NIM,20201110182827,"$868,145"
364,4.11%,/currencies/wazirx,,18894291,WazirX,0.080808,WRX,20201110182827,"$1,134,155"
365,9.87%,/currencies/pivx,,18893208,PIVX,0.332737,PIVX,20201110182827,"$325,137"
366,1.21%,/currencies/huobi-pool-token,,18722686,Huobi Pool Token,0.003591,HPT,20201110182827,"$503,631"
367,1.90%,/currencies/nash-exchange,,18660086,Nash Exchange,0.795991,NEX,20201110182827,"$52,260"
368,5.02%,/currencies/lto-network,,18596806,LTO Network,0.076430,LTO,20201110182827,"$2,265,685"
369,16.02%,/currencies/yfdai-finance,,18698591,YFDAI.FINANCE,1155.03,YF-DAI,20201110182827,"$2,268,274"
370,2.13%,/currencies/vidt-datalink,,18174723,VIDT Datalink,0.367699,VIDT,20201110182827,"$1,430,364"
371,8.08%,/currencies/ignis,,17919636,Ignis,0.023543,IGNIS,20201110182827,"$718,511"
372,4.34%,/currencies/crpt,,17552572,Crypterium,0.207894,CRPT,20201110182827,"$180,473"
373,8.17%,/currencies/bridge-oracle,,17173549,Bridge Oracle,0.002146,BRG,20201110182827,"$94,900"
374,6.73%,/currencies/etherisc,,17414033,Etherisc DIP Token,0.103408,DIP,20201110182827,"$24,106"
375,5.38%,/currencies/nebulas-token,,17415410,Nebulas,0.303886,NAS,20201110182827,"$1,838,394"
376,7.21%,/currencies/thorenext,,17103757,ThoreNext,0.356698,THX,20201110182827,"$4,312"
377,4.29%,/currencies/sport-and-leisure,,17062685,Sport and Leisure,0.025234,SNL,20201110182827,"$212,941"
378,3.88%,/currencies/prizm,,16908973,PRIZM,0.007354,PZM,20201110182827,"$106,535"
379,0.14%,/currencies/levolution,,16820442,Levolution,0.289546,LEVL,20201110182827,"$279,122"
380,8.15%,/currencies/audius,,16719978,Audius,0.139333,AUDIO,20201110182827,"$2,167,791"
381,2.75%,/currencies/trustswap,,16705349,TrustSwap,0.255875,SWAP,20201110182827,"$1,103,157"
382,6.81%,/currencies/zap,,16616232,Zap,0.070365,ZAP,20201110182827,"$691,544"
383,3.42%,/currencies/noia-network,,16537752,NOIA Network,0.051456,NOIA,20201110182827,"$519,200"
384,16.76%,/currencies/airswap,,16380191,AirSwap,0.109201,AST,20201110182827,"$2,469,491"
385,7.90%,/currencies/stormx,,16279906,StormX,0.002161,STMX,20201110182827,"$788,073"
386,9.27%,/currencies/gleec,,16242943,Gleec,1.27,GLEEC,20201110182827,"$32,423"
387,3.94%,/currencies/dent,,16003034,Dent,0.000187,DENT,20201110182827,"$301,887"
388,14.61%,/currencies/phala-network,,15751708,Phala.Network,0.123018,PHA,20201110182827,"$6,128,396"
389,0.75%,/currencies/synchrobitcoin,,15589061,SynchroBitcoin,0.194197,SNB,20201110182827,"$414,874"
390,24.08%,/currencies/ergo,,15648138,Ergo,0.663561,ERG,20201110182827,"$1,288,040"
391,0.41%,/currencies/celo-dollar,,15538687,Celo Dollar,0.991057,CUSD,20201110182827,"$5,452"
392,0.28%,/currencies/pirate-chain,,15447039,Pirate Chain,0.089927,ARRR,20201110182827,"$475,471"
393,14.17%,/currencies/grin,,15309759,Grin,0.267544,GRIN,20201110182827,"$3,022,382"
394,5.00%,/currencies/12ships,,15324401,12Ships,0.003123,TSHP,20201110182827,"$313,623"
395,53.94%,/currencies/meta,,14972781,Meta,1.51,MTA,20201110182827,"$5,619,655"
396,2.02%,/currencies/sentivate,,15019834,Sentivate,0.004428,SNTVT,20201110182827,"$39,056"
397,6.13%,/currencies/truechain,,14845322,TrueChain,0.186556,TRUE,20201110182827,"$6,793,607"
398,4.75%,/currencies/groestlcoin,,14665404,Groestlcoin,0.192256,GRS,20201110182827,"$1,151,774"
399,0.03%,/currencies/b2bx,,14738069,B2BX,0.750801,B2B,20201110182827,"$3,615"
400,0.03%,/currencies/b2bx,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2204.png""/>",14738051,B2BX,0.750800,B2B,20201110182843,"$3,615"
401,4.62%,/currencies/groestlcoin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/258.png""/>",14647311,Groestlcoin,0.192019,GRS,20201110182843,"$1,154,357"
402,7.84%,/currencies/standard-tokenization-protocol,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4006.png""/>",14573706,Standard Tokenization Protocol,0.015904,STPT,20201110182843,"$1,814,072"
403,0.42%,/currencies/folgory-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/4842.png""/>",14557562,Folgory Coin,0.830651,FLG,20201110182843,"$345,091"
404,0.41%,/currencies/karatgold-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2907.png""/>",14486534,Karatgold Coin,0.003064,KBC,20201110182843,$74
405,0.57%,/currencies/davinci-coin,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3154.png""/>",14385022,Davinci Coin,0.003129,DAC,20201110182843,"$534,767"
406,13.07%,/currencies/ecoreal-estate,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3344.png""/>",14352699,Ecoreal Estate,0.068683,ECOREAL,20201110182843,"$2,884"
407,0.50%,/currencies/salus,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/1159.png""/>",14272345,SaluS,14.10,SLS,20201110182843,"$1,621"
408,0.48%,/currencies/gemini-dollar,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/3306.png""/>",14245218,Gemini Dollar,0.997304,GUSD,20201110182843,"$2,886,378"
409,20.47%,/currencies/nkn,"<img class=""coin-logo"" src=""https://s2.coinmarketcap.com/static/img/coins/64x64/2780.png""/>",14237252,NKN,0.024393,NKN,20201110182843,"$3,578,658"
410,0.64%,/currencies/yep-coin,,14231661,YEP COIN,3.28,YEP,20201110182843,"$2,650"
411,3.43%,/currencies/gas,,14201184,Gas,1.40,GAS,20201110182843,"$3,672,873"
412,6.49%,/currencies/unobtanium,,14155021,Unobtanium,69.73,UNO,20201110182843,"$7,067"
413,4.72%,/currencies/envion,,14154535,Envion,0.111081,EVN,20201110182843,$0
414,9.92%,/currencies/axie-infinity,,14137430,Axie Infinity,0.264980,AXS,20201110182843,"$8,007,444"
415,7.27%,/currencies/beowulf,,14067677,Beowulf,0.014068,BWF,20201110182843,"$26,098"
416,5.14%,/currencies/contentos,,13978596,Contentos,0.006519,COS,20201110182843,"$587,137"
417,18.04%,/currencies/morpheus-network,,13792770,Morpheus.Network,0.292354,MRPH,20201110182843,"$747,754"
418,4.35%,/currencies/invictus-hyperion-fund,,13704291,Invictus Hyperion Fund,0.116125,IHF,20201110182843,$570
419,0.63%,/currencies/zbg-token,,13650129,ZBG Token,0.051702,ZT,20201110182843,"$1,400,577"
420,11.65%,/currencies/onotoken,,13611949,ONOToken,0.000759,ONOT,20201110182843,$57
421,6.64%,/currencies/wixlar,,13534994,Wixlar,0.005657,WIX,20201110182843,"$2,640"
422,13.46%,/currencies/massnet,,13497026,Massnet,0.155384,MASS,20201110182843,"$358,673"
423,19.26%,/currencies/jewel,,13343531,Jewel,0.243895,JWL,20201110182843,$0
424,1.61%,/currencies/apollo-currency,,13330868,Apollo Currency,0.000908,APL,20201110182843,"$686,523"
425,0.81%,/currencies/injective-protocol,,13309266,Injective Protocol,0.985267,INJ,20201110182843,"$8,561,313"
426,3.13%,/currencies/medibloc,,13233593,MediBloc,0.004938,MED,20201110182843,"$234,069"
427,0.46%,/currencies/bitkan,,13198678,BitKan,0.002048,KAN,20201110182843,"$589,068"
428,9.64%,/currencies/venus,,13180033,Venus,3.12,XVS,20201110182843,"$1,322,051"
429,10.81%,/currencies/fabrk,,13104074,FABRK,0.002733,FAB,20201110182843,"$748,019"
430,7.64%,/currencies/proton,,13031266,Proton,0.006849,XPR,20201110182843,"$545,301"
431,0.81%,/currencies/bit-z-token,,12956140,Bit-Z Token,0.103611,BZ,20201110182843,"$2,614,846"
432,10.98%,/currencies/apm-coin,,12928783,apM Coin,0.035727,APM,20201110182843,"$4,363,974"
433,1.91%,/currencies/dusk-network,,12908168,Dusk Network,0.047141,DUSK,20201110182843,"$623,850"
434,3.56%,/currencies/drep,,12891811,DREP,0.003233,DREP,20201110182843,"$540,912"
435,0.49%,/currencies/populous,,12892155,Populous,0.242096,PPT,20201110182843,"$2,000,750"
436,1.38%,/currencies/king-dag,,12853449,King DAG,0.262307,KDAG,20201110182843,"$201,083"
437,1.63%,/currencies/dinastycoin,,12845634,Dinastycoin,0.006471,DCY,20201110182843,"$3,660"
